,Price,AskP0,AskPriceV5,AskV0,BidP0,BidPriceV5,BidV0,isadd3,isadd_ori,MedianBid,CountBid,MedianAsk,CountAsk,HighPrice,LowPrice,AskP0_delta,BidP0_delta,AskPriceV5_delte,BidPriceV5_delte
2344,699.9,699.99,700,100,699.81,699.8,400,2,0,699.9,1,699.9,0,699.9,699.9,0,-0.01,0,0
2345,699.8,699.99,700,100,699.8,699.8,900,2,2,699.8,0,699.805,2,699.81,699.8,0.01,0.19,0,0.01
2346,700,700,700,2100,699.99,699.81,100,2,0,700,4,699.99,2,700,699.99,0,0,0,0.04
2347,699.99,700,700,1700,699.99,699.85,400,2,2,700,2,699.99,2,700,699.99,0,0,0,0
2348,700,700,700,900,699.99,699.85,200,2,1,700,5,699.99,1,700,699.99,0.01,0.01,0.01,0.15
2349,700,700.01,700.01,1100,700,700,1500,2,2,700,6,700,2,700,700,0.35,0.01,0.49,0.01
2350,700.01,700.36,700.5,100,700.01,700.01,1000,2,2,700.01,6,700.01,0,700.01,700.01,0.14,0.37,0,0
2351,700.5,700.5,700.5,3100,700.38,700.01,100,1,1,700.43,2,700.5,0,700.5,700.36,0,0,0,0
2352,700.5,700.5,700.5,2000,700.38,700.01,100,1,1,700.5,4,700.5,0,700.5,700.5,0,0,0,0
2353,700.5,700.5,700.5,2000,700.38,700.01,300,2,1,700.5,0,700.5,0,700.5,700.5,0,0,0,0
2354,700.5,700.5,700.5,1700,700.38,700.01,300,2,0,700.5,3,700.5,0,700.5,700.5,0,-0.38,0,-0.01
2355,700,700.5,700.5,1700,700,700,1100,2,2,700,0,700.075,6,700.38,700,0.1,0.5,0.1,0.5
2356,700.5,700.6,700.6,2000,700.5,700.5,800,2,2,700.5,2,700.5,2,700.5,700.5,0,0,0,0
2357,700.6,700.6,700.6,1400,700.5,700.5,800,2,2,700.6,1,700.5,1,700.6,700.5,0.28,0.1,0.4,0
2358,700.88,700.88,701,210,700.6,700.5,200,2,0,700.6,6,700.88,0,700.88,700.6,-0.3,-0.1,0,-0.47
2359,700.5,700.58,701,300,700.5,700.03,490,2,2,700.88,2,700.6,7,700.88,700.5,0.41,0.08,0,0.47
2360,700.58,700.99,701,100,700.58,700.5,300,2,1,700.58,2,700.58,1,700.58,700.58,0,0.02,0,0.1
2361,700.58,700.99,701,100,700.6,700.6,600,2,2,700.58,0,700.58,0,700.58,700.58,0.01,0.1,0.33,0
2362,700.99,701,701.33,400,700.7,700.6,100,1,1,700.99,1,700.99,0,700.99,700.99,0,0.29,0,0.1
2363,700.99,701,701.33,400,700.99,700.7,300,2,1,700.99,0,700.99,0,700.99,700.99,0.33,0,0.67,0.29
2364,700.99,701.33,702,300,700.99,700.99,600,2,1,701,4,700.99,1,701,700.99,0,0,0,-0.39
2365,700.99,701.33,702,300,700.99,700.6,200,2,1,700.9,1,700.99,7,700.99,700.7,-0.34,-0.29,-0.67,0
2366,700.99,700.99,701.33,200,700.7,700.6,79,1,1,700.99,0,700.99,1,700.99,700.99,0,-0.08,0,0
2367,700.99,700.99,701.33,200,700.62,700.6,79,1,1,700.99,2,700.66,2,700.99,700.62,0.34,0.37,0.67,0
2368,700.99,701.33,702,300,700.99,700.6,100,1,1,700.99,2,700.99,0,700.99,700.99,0,0.01,0,0.4
2369,700.99,701.33,702,300,701,701,1100,2,2,700.99,0,700.99,0,700.99,700.99,0,0,0,0
2370,701.33,701.33,702,100,701,701,1100,2,1,701.33,1,701.33,0,701.33,701.33,0.17,0,0,0
2371,701.33,701.5,702,100,701,701,1100,2,1,701.33,1,701.33,0,701.33,701.33,-0.2,0,0,0
2372,701.33,701.3,702,200,701,701,1100,2,0,701.33,0,701.33,0,701.33,701.33,0.2,0.33,0,0
2373,701.3,701.5,702,100,701.33,701,200,2,1,701.3,1,701.3,0,701.3,701.3,0.5,0,0,0.33
2374,701.3,702,702,500,701.33,701.33,500,1,0,701.3,0,701.3,0,701.3,701.3,0,0.17,0,-0.34
2375,701,702,702,500,701.5,700.99,200,0,2,701,0,701.33,6,701.33,701,0,0,0,0.01
2376,701.33,702,702,500,701.5,701,300,0,2,701.33,2,701.5,2,701.5,701.33,0,0.49,0,0.31
2377,701.5,702,702,700,701.99,701.31,100,0,1,701.5,0,701.5,1,701.5,701.5,-0.5,-0.66,-0.02,0
2378,701.5,701.5,701.98,200,701.33,701.31,100,1,1,701.5,1,701.745,2,701.99,701.5,0,-0.02,-0.48,-0.31
2379,701.5,701.5,701.5,700,701.31,701,300,1,1,701.5,2,701.31,4,701.5,701.31,0,0,0,0
2380,701.5,701.5,701.5,600,701.31,701,300,1,0,701.5,2,701.5,0,701.5,701.5,0,-0.31,0,-0.01
2381,701.31,701.5,701.5,600,701,700.99,200,1,1,701.5,1,701.31,1,701.5,701.31,0,0,0,0
2382,701.31,701.5,701.5,600,701,700.99,200,1,2,701.31,0,701.31,0,701.31,701.31,0,0,0,0
2383,701.5,701.5,701.5,500,701,700.99,200,1,1,701.5,1,701.5,0,701.5,701.5,0,0,0,0
2384,701.5,701.5,701.5,600,701,700.99,200,1,0,701.5,0,701.5,0,701.5,701.5,-0.17,-0.01,0,0
2385,701,701.33,701.5,200,700.99,700.99,800,1,2,701.33,2,700.995,4,701.33,700.99,0.17,0.01,0.44,0
2386,701.5,701.5,701.94,300,701,700.99,300,1,0,701.5,5,700.99,1,701.5,700.99,0,0,0.04,-0.37
2387,701,701.5,701.98,200,701,700.62,100,1,2,701.5,1,701,1,701.5,701,0,0,0.02,0
2388,701.5,701.5,702,200,701,700.62,100,2,1,701.5,1,701.5,0,701.5,701.5,0,0,0,0.28
2389,701.5,701.5,702,200,701,700.9,200,2,2,701.5,0,701.5,0,701.5,701.5,0.8,0.5,0.75,0.09
2390,702,702.3,702.75,100,701.5,700.99,100,2,0,702,10,702,0,702,701.5,-1.3,-0.51,-1.75,-0.39
2391,700.99,701,701,600,700.99,700.6,100,1,2,700.99,0,701,5,701.5,700.99,1.3,1.01,1.75,1.4
2392,701,702.3,702.75,100,702,702,3400,0,1,701,3,701,0,701,701,0,0,0,0
2393,701,702.3,702.75,100,702,702,3400,0,1,701,0,701,0,701,701,0,0,-0.26,0
2394,701,702.3,702.49,100,702,702,3400,0,2,701,0,701,0,701,701,-0.3,-0.01,-0.49,-0.05
2395,702,702,702,7500,701.99,701.95,300,1,1,702,64,702,20,702.3,701,0,0,0,0
2396,702,702,702,4900,701.99,701.95,300,1,1,702,5,702,0,702,702,0,0,0,0.01
2397,702,702,702,4800,701.99,701.96,400,1,0,702,1,702,0,702,702,0,0,0,0.03
2398,701.99,702,702,4700,701.99,701.99,696,0,1,702,1,701.99,3,702,701.99,0,0,0,-0.03
2399,701.99,702,702,4700,701.99,701.96,296,0,0,701.99,0,701.99,5,701.99,701.99,-0.04,-0.04,-0.04,-0.06
2400,701.95,701.96,701.96,5304,701.95,701.9,300,1,2,701.95,0,701.975,4,701.99,701.95,0.03,0,0.04,0
2401,701.96,701.99,702,208,701.95,701.9,100,2,2,701.96,1,701.95,1,701.96,701.95,0.01,0,0,-0.1
2402,702,702,702,3208,701.95,701.8,100,1,1,701.99,4,701.9,4,702,701.9,-0.01,0,0,0
2403,702,701.99,702,200,701.95,701.8,200,0,0,702,0,702,0,702,702,0.01,0,0.3,0
2404,701.95,702,702.3,408,701.95,701.8,96,0,0,702,4,701.95,3,702,701.95,0,-0.15,-0.3,-0.8
2405,701.8,702,702,2408,701.8,701,400,0,1,701.8,0,701.8,1,701.8,701.8,-0.05,0,0,0
2406,701.8,701.95,702,200,701.8,701,400,0,2,701.8,0,701.8,0,701.8,701.8,0,0,0,0.8
2407,701.95,701.95,702,300,701.8,701.8,600,0,0,701.95,1,701.95,0,701.95,701.95,-0.05,0,-0.1,0
2408,701.8,701.9,701.9,4200,701.8,701.8,596,0,0,701.8,0,701.8,1,701.8,701.8,-0.1,-0.8,-0.01,-0.9
2409,701,701.8,701.89,300,701,700.9,296,0,1,701,0,701.4,6,701.8,701,-0.08,0,-0.09,-0.1
2410,701,701.72,701.8,200,701,700.8,196,0,1,701.8,1,701,2,701.8,701,-0.72,-0.1,-0.09,-0.2
2411,701,701,701.71,8,700.9,700.6,300,0,0,701.72,1,701,2,701.72,701,0,-0.3,0,0
2412,700.8,701,701.71,8,700.6,700.6,600,0,0,700.8,0,700.9,3,700.9,700.8,0,0,0,-0.58
2413,700.6,701,701.71,4,700.6,700.02,300,0,1,700.6,0,700.6,2,700.6,700.6,-0.1,0,-0.81,0
2414,700.6,700.9,700.9,904,700.6,700.02,200,1,1,700.6,0,700.6,1,700.6,700.6,0,0,0,0
2415,700.6,700.9,700.9,904,700.6,700.02,200,1,1,700.6,0,700.6,0,700.6,700.6,-0.1,0,0,0.02
2416,700.6,700.8,700.9,100,700.6,700.04,200,1,2,700.6,0,700.6,0,700.6,700.6,0.1,0,0,0
2417,700.8,700.9,700.9,904,700.6,700.04,200,1,0,700.8,1,700.8,0,700.8,700.8,0,0,0,-0.02
2418,700.6,700.9,700.9,1100,700.6,700.02,192,0,1,700.6,0,700.6,1,700.6,700.6,0,0,0,0
2419,700.6,700.9,700.9,1100,700.6,700.02,192,0,1,700.6,0,700.6,0,700.6,700.6,0,0,0,-0.01
2420,700.6,700.9,700.9,1100,700.6,700.01,92,0,2,700.6,0,700.6,1,700.6,700.6,-0.33,-0.5,-0.33,0
2421,700.61,700.57,700.57,5616,700.1,700.01,200,1,0,700.6,1,700.67,5,700.8,700.6,0,0,0,0
2422,700.1,700.57,700.57,5616,700.1,700.01,100,2,1,700.1,0,700.1,1,700.1,700.1,0,0,0,0
2423,700.1,700.57,700.57,5616,700.1,700.01,200,2,2,700.1,0,700.1,0,700.1,700.1,0,0,0.33,0
2424,700.57,700.57,700.9,100,700.1,700.01,200,2,1,700.57,1,700.57,0,700.57,700.57,0.03,0,0,0
2425,700.57,700.6,700.9,100,700.1,700.01,100,1,1,700.57,1,700.1,1,700.57,700.1,0,0,0,0
2426,700.57,700.6,700.9,100,700.1,700.01,100,0,0,700.57,0,700.57,0,700.57,700.57,0.2,0,0,0
2427,700.1,700.8,700.9,4,700.1,700.01,100,0,1,700.6,1,700.1,1,700.6,700.1,-0.2,0,0,0
2428,700.1,700.6,700.9,100,700.1,700.01,96,0,0,700.1,0,700.1,1,700.1,700.1,-0.5,-0.09,0,-0.01
2429,700.01,700.1,700.9,100,700.01,700,96,0,1,700.01,0,700.03,6,700.1,700.01,0,0,0,0
2430,700.01,700.1,700.9,100,700.01,700,96,0,1,700.01,0,700.01,0,700.01,700.01,-0.09,-0.01,-0.8,0
2431,700.01,700.01,700.1,112,700,700,4100,0,2,700.1,1,700.01,2,700.1,700.01,0.09,0,0.7,0
2432,700.1,700.1,700.8,312,700,700,4200,1,0,700.1,3,700.1,0,700.1,700.01,-0.09,0,-0.79,0
2433,700,700.01,700.01,500,700,700,3000,1,1,700.01,1,700,3,700.01,700,0,0,0.09,0
2434,700,700.01,700.1,300,700,700,1900,1,1,700.01,2,700,8,700.01,700,0,0,0,0
2435,700,700.01,700.1,300,700,700,1896,1,1,700,0,700,1,700,700,0,0,-0.09,0
2436,700,700.01,700.01,700,700,700,896,0,0,700,0,700,1,700,700,-0.04,-0.13,-0.04,-0.2
2437,699.99,699.97,699.97,4804,699.87,699.8,100,0,0,700.01,1,700,6,700.01,699.99,0.03,0,0.04,0
2438,699.97,700,700.01,4,699.87,699.8,200,1,2,699.97,1,699.97,0,699.97,699.97,0.01,0,0.79,0
2439,700.01,700.01,700.8,304,699.87,699.8,200,2,1,700.01,4,700.01,0,700.01,700,0,0,0.1,0
2440,700.01,700.01,700.9,104,699.87,699.8,200,2,0,700.01,1,700.01,0,700.01,700.01,-0.14,-0.07,0,0
2441,699.87,699.87,700.9,4,699.8,699.8,800,2,1,699.87,0,699.87,2,699.87,699.87,0,0,0,0
2442,699.87,699.87,700.9,4,699.8,699.8,900,2,2,699.87,0,699.87,0,699.87,699.87,0.73,0.21,0,0
2443,700.6,700.6,700.9,8,700.01,699.8,100,2,1,700.01,4,700.6,0,700.6,699.87,0.2,0.59,0,0.3
2444,700.6,700.8,700.9,100,700.6,700.1,92,1,2,700.6,1,700.6,0,700.6,700.6,0,-0.5,0,0
2445,700.8,700.8,700.9,12,700.1,700.1,700,0,0,700.7,2,700.6,2,700.8,700.6,0,0,0,0
2446,700.1,700.8,700.9,112,700.1,700.1,600,0,1,700.1,0,700.35,2,700.6,700.1,0,0,0,0
2447,700.1,700.8,700.9,112,700.1,700.1,600,0,1,700.1,0,700.1,0,700.1,700.1,-0.2,0,0,0
2448,700.1,700.6,700.9,4,700.1,700.1,600,1,1,700.1,0,700.1,0,700.1,700.1,0,0,0,-0.23
2449,700.1,700.6,700.9,4,700.1,699.87,100,1,2,700.1,0,700.1,2,700.1,700.1,0,0,0,0
2450,700.8,700.6,700.9,100,700.1,699.87,100,1,0,700.8,3,700.8,0,700.8,700.6,-0.5,-0.02,0,0.21
2451,700.1,700.1,700.9,104,700.08,700.08,500,1,1,700.7,4,700.1,1,700.9,700.1,0,0,0,0
2452,700.1,700.1,700.9,4,700.08,700.08,500,1,2,700.1,1,700.1,0,700.1,700.1,0.5,0,0,0
2453,700.6,700.6,700.9,104,700.08,700.08,800,1,0,700.35,2,700.6,0,700.6,700.1,0,-0.07,0,-0.28
2454,700.08,700.6,700.9,104,700.01,699.8,100,1,2,700.08,0,700.08,4,700.1,700.08,0,0.09,0,0.07
2455,700.1,700.6,700.9,204,700.1,699.87,96,1,0,700.6,1,700.1,1,700.6,700.1,0,0,0,0.01
2456,700.08,700.6,700.9,204,700.1,699.88,196,1,1,700.08,1,700.1,1,700.1,700.08,0,0,0,0.12
2457,700.08,700.6,700.9,204,700.1,700,296,2,2,700.08,0,700.08,0,700.08,700.08,0,0,0,-0.11
2458,700.1,700.6,700.9,204,700.1,699.89,192,2,1,700.1,0,700.1,3,700.1,700.1,0,0,0,0
2459,700.1,700.6,700.9,304,700.1,699.89,192,2,2,700.1,0,700.1,0,700.1,700.1,0.3,0,1.02,0.11
2460,700.9,700.9,701.92,220,700.1,700,292,1,0,700.8,7,700.9,0,700.9,700.6,0,0,0,-0.11
2461,700.1,700.9,701.92,220,700.1,699.89,188,1,1,700.1,0,700.1,6,700.6,700.1,0,0,0,0.21
2462,700.1,700.9,701.92,220,700.1,700.1,1288,1,2,700.1,0,700.1,0,700.1,700.1,0,0,-0.24,0
2463,700.9,700.9,701.68,120,700.1,700.1,1288,1,0,700.9,1,700.9,0,700.9,700.9,0,0,0,0
2464,700.1,700.9,701.68,120,700.1,700.1,1188,1,1,700.1,0,700.1,2,700.1,700.1,0,0,0,0
2465,700.1,700.9,701.68,120,700.1,700.1,1184,1,1,700.1,0,700.1,1,700.1,700.1,0,0,0,0
2466,700.1,700.9,701.68,120,700.1,700.1,1184,1,1,700.1,0,700.1,0,700.1,700.1,0,0.01,0,0
2467,700.1,700.9,701.68,120,700.11,700.1,100,2,2,700.1,0,700.1,0,700.1,700.1,0,0,0,0
2468,700.11,700.9,701.68,120,700.11,700.1,296,2,0,700.11,0,700.11,1,700.11,700.11,0,-0.01,0,0
2469,700.1,700.9,701.68,120,700.1,700.1,696,2,2,700.1,0,700.11,3,700.11,700.1,0.78,0.8,0,0
2470,700.9,701.68,701.68,500,700.9,700.1,180,1,1,700.9,1,700.9,1,700.9,700.9,0,0,0.02,0.8
2471,700.9,701.68,701.7,400,700.9,700.9,576,0,2,701.68,1,700.91,3,701.68,700.9,0,0,0,-0.78
2472,700.91,701.68,701.7,400,700.9,700.12,376,0,1,700.91,0,700.91,2,700.91,700.91,0,0,0,0.63
2473,700.91,701.68,701.7,400,700.9,700.75,376,0,0,700.91,0,700.91,0,700.91,700.91,-0.78,-0.1,-0.8,-0.65
2474,700.9,700.9,700.9,524,700.8,700.1,100,1,1,700.9,0,700.9,3,700.9,700.9,0,0,0,0
2475,700.9,700.9,700.9,528,700.8,700.1,100,1,0,700.9,0,700.9,0,700.9,700.9,0,-0.7,0,0
2476,700.1,700.9,700.9,528,700.1,700.1,1596,1,1,700.1,0,700.75,3,700.8,700.1,0,0,0,0
2477,700.1,700.9,700.9,528,700.1,700.1,1796,1,2,700.1,0,700.1,0,700.1,700.1,0,0.01,0.77,0
2478,700.9,700.9,701.67,324,700.11,700.1,296,1,1,700.9,2,700.11,1,700.9,700.11,0,0,0,0
2479,700.9,700.9,701.67,324,700.11,700.1,496,2,0,700.9,0,700.9,0,700.9,700.9,0,0,0,0
2480,700.11,700.9,701.67,124,700.11,700.1,396,2,1,700.9,1,700.11,1,700.9,700.11,0,0.01,0.01,0
2481,700.11,700.9,701.68,24,700.12,700.1,100,2,2,700.9,1,700.11,3,700.9,700.11,0.01,0.78,0,0.01
2482,700.9,700.91,701.68,100,700.9,700.11,176,2,1,700.9,1,700.12,1,700.9,700.12,0,0,0,0.79
2483,700.9,700.91,701.68,200,700.9,700.9,1076,2,2,700.9,0,700.9,2,700.9,700.9,0.69,0.01,0,0.01
2484,700.91,701.6,701.68,100,700.91,700.91,900,1,1,700.91,2,700.91,0,700.91,700.91,-0.01,0,0,0
2485,700.91,701.59,701.68,300,700.91,700.91,696,0,1,700.91,0,700.91,1,700.91,700.91,0,0,0,0
2486,700.91,701.59,701.68,300,700.91,700.91,796,0,2,700.91,0,700.91,1,700.91,700.91,0,0,0,0
2487,701.59,701.59,701.68,200,700.91,700.91,796,0,0,701.59,1,701.59,0,701.59,701.59,-0.01,0,0,0
2488,700.91,701.58,701.68,100,700.91,700.91,892,0,1,700.91,0,700.91,1,700.91,700.91,-0.67,-0.01,0,-0.01
2489,700.91,700.91,701.68,8,700.9,700.9,1000,1,1,700.91,0,700.91,5,700.91,700.91,0,0,0,0
2490,700.91,700.91,701.68,8,700.9,700.9,1000,1,0,700.91,0,700.91,0,700.91,700.91,0,0,-0.08,0
2491,700.9,700.91,701.6,200,700.9,700.9,996,0,1,701.245,2,700.9,1,701.58,700.9,0,0,-0.01,0
2492,700.9,700.91,701.59,200,700.9,700.9,1196,0,1,700.9,0,700.9,0,700.9,700.9,0.67,0,0.09,0
2493,700.9,701.58,701.68,108,700.9,700.9,1196,0,1,700.9,0,700.9,0,700.9,700.9,-0.71,-0.13,-0.81,-0.13
2494,700.9,700.87,700.87,4704,700.77,700.77,800,1,1,700.9,0,700.9,4,700.9,700.9,0.03,0,0.03,0
2495,700.9,700.9,700.9,804,700.77,700.77,600,1,1,700.9,1,700.77,2,700.9,700.77,0,0,0,0
2496,700.9,700.9,700.9,604,700.77,700.77,600,1,1,700.9,2,700.9,0,700.9,700.9,0,0,0,0
2497,700.9,700.9,700.9,504,700.77,700.77,600,1,0,700.9,1,700.9,0,700.9,700.9,0,0,0,-0.09
2498,700.77,700.9,700.9,500,700.77,700.68,496,1,1,700.77,0,700.77,2,700.77,700.77,0,0,0,-0.5
2499,700.77,700.9,700.9,500,700.77,700.18,296,0,1,700.77,0,700.77,1,700.77,700.77,0,0,0,0
2500,700.77,700.9,700.9,500,700.77,700.18,196,0,1,700.77,0,700.77,1,700.77,700.77,-0.13,-0.09,0,0
2501,700.77,700.77,700.9,12,700.68,700.18,100,0,1,700.77,0,700.77,1,700.77,700.77,0,0,0,0
2502,700.77,700.77,700.9,12,700.68,700.18,100,1,1,700.77,0,700.77,0,700.77,700.77,0.13,0.1,0,0
2503,700.77,700.9,700.9,500,700.78,700.18,92,1,0,700.77,1,700.77,0,700.77,700.77,-0.12,-0.58,0,0
2504,700.68,700.78,700.9,8,700.2,700.18,100,1,2,700.68,0,700.73,2,700.78,700.68,0,0,0,0
2505,700.77,700.78,700.9,12,700.2,700.18,100,1,0,700.77,0,700.77,1,700.77,700.77,0,-0.02,0,0
2506,700.2,700.78,700.9,12,700.18,700.18,1000,1,2,700.2,0,700.2,1,700.2,700.2,0.12,0.6,0,-0.06
2507,700.78,700.9,700.9,500,700.78,700.12,88,1,1,700.78,2,700.18,2,700.78,700.18,-0.12,-0.6,0,-0.01
2508,700.78,700.78,700.9,16,700.18,700.11,400,1,0,700.78,0,700.78,1,700.78,700.78,-0.21,0,0,0
2509,700.18,700.57,700.9,100,700.18,700.11,300,1,2,700.18,0,700.33,3,700.33,700.18,0.33,0.6,0,0.01
2510,700.78,700.9,700.9,800,700.78,700.12,84,1,0,700.78,3,700.78,0,700.78,700.57,-0.12,-0.58,0,0.06
2511,700.33,700.78,700.9,4,700.2,700.18,200,0,1,700.57,3,700.78,1,700.9,700.33,0,0,0,0
2512,700.33,700.78,700.9,4,700.2,700.18,200,0,1,700.33,0,700.33,0,700.33,700.33,0,0,0,0
2513,700.33,700.78,700.9,4,700.2,700.18,200,0,0,700.33,0,700.33,0,700.33,700.33,-0.58,-0.02,-0.7,-0.07
2514,700.2,700.2,700.2,604,700.18,700.11,300,1,1,700.78,1,700.2,3,700.78,700.2,0,0,0,0
2515,700.2,700.2,700.2,608,700.18,700.11,300,0,1,700.2,0,700.2,0,700.2,700.2,0,0,0,0
2516,700.2,700.2,700.2,608,700.18,700.11,300,0,0,700.2,0,700.2,0,700.2,700.2,0,-0.08,0,-0.01
2517,700.1,700.2,700.2,608,700.1,700.1,1888,0,1,700.1,0,700.11,5,700.18,700.1,-0.02,0,0,0
2518,700.1,700.18,700.2,4,700.1,700.1,988,0,2,700.2,1,700.1,2,700.2,700.1,-0.07,0,0,0
2519,700.2,700.11,700.2,100,700.1,700.1,588,1,1,700.19,2,700.1,2,700.2,700.1,0,0,-0.09,0
2520,700.2,700.11,700.11,600,700.1,700.1,688,1,0,700.2,0,700.2,0,700.2,700.2,0,0,0,-0.09
2521,700.1,700.11,700.11,600,700.1,700.01,380,1,1,700.1,0,700.1,4,700.1,700.1,0,0,0,0
2522,700.1,700.11,700.11,600,700.1,700.01,380,1,2,700.1,0,700.1,0,700.1,700.1,0,0,0,0
2523,700.11,700.11,700.11,500,700.1,700.01,380,1,1,700.11,1,700.11,0,700.11,700.11,0,0,0.09,0
2524,700.11,700.11,700.2,300,700.1,700.01,380,1,0,700.11,2,700.11,0,700.11,700.11,0,0,0,0
2525,700.1,700.11,700.2,300,700.1,700.01,376,1,1,700.1,0,700.1,1,700.1,700.1,0,0,0,0
2526,700.1,700.11,700.2,300,700.1,700.01,176,0,1,700.1,0,700.1,3,700.1,700.1,0,0,0,0
2527,700.1,700.11,700.2,300,700.1,700.01,76,0,1,700.1,0,700.1,2,700.1,700.1,0,0,0,0
2528,700.1,700.11,700.2,300,700.1,700.01,72,0,0,700.1,0,700.1,1,700.1,700.1,-0.1,-0.1,-0.09,-0.01
2529,700.01,700.01,700.11,28,700,700,2400,1,0,700.01,0,700.01,6,700.1,700.01,0,0,0,0
2530,700,700.01,700.11,28,700,700,1300,0,1,700,0,700,7,700,700,0,0,0,-0.1
2531,700,700.01,700.11,100,700,699.9,400,0,1,700.055,2,700,4,700.1,700,0,0,0,-0.01
2532,700,700.01,700.11,100,700,699.89,196,0,1,700,0,700,3,700,700,-0.01,-0.1,0,-0.05
2533,700,700,700.11,4,699.9,699.84,100,1,2,700,0,700,3,700,700,0,0,-0.11,0
2534,700.01,700,700,804,699.9,699.84,100,1,0,700,5,700.01,2,700.01,700,0,-0.01,0,-0.04
2535,699.9,700,700,908,699.89,699.8,300,0,0,699.9,0,699.9,1,699.9,699.9,0,-0.05,0,0
2536,699.89,700,700,908,699.84,699.8,100,0,2,699.89,0,699.89,2,699.89,699.89,0,0,0.1,0
2537,700,700,700.1,308,699.84,699.8,100,0,0,700,2,699.9,1,700,699.9,-0.16,-0.04,-0.1,0
2538,699.84,699.84,700,104,699.8,699.8,800,1,0,699.84,0,699.84,1,699.84,699.84,0,0,0,0
2539,699.8,699.84,700,104,699.8,699.8,600,1,1,699.8,0,699.8,1,699.8,699.8,0,0,0,-0.12
2540,699.8,699.84,700,204,699.8,699.68,300,2,1,699.8,0,699.8,3,699.8,699.8,-0.04,-0.12,0,-0.02
2541,699.8,699.8,700,104,699.68,699.66,200,2,1,699.84,4,699.8,4,699.84,699.8,0,0,0,0
2542,699.8,699.8,700,12,699.68,699.66,400,2,1,699.8,2,699.8,0,699.8,699.8,0.2,0.16,0,0
2543,699.8,700,700,1604,699.84,699.66,188,2,2,699.8,2,699.68,1,699.8,699.68,0,0,0,0
2544,699.84,700,700,1604,699.84,699.66,88,2,1,699.84,0,699.84,3,699.84,699.84,0,0,0,0.02
2545,699.84,700,700,1604,699.84,699.68,84,2,2,699.84,0,699.84,1,699.84,699.84,0.1,0,0.2,0.12
2546,699.85,700.1,700.2,28,699.84,699.8,84,0,1,700,6,699.85,1,700.1,699.85,0,0,0,0
2547,699.85,700.1,700.2,28,699.84,699.8,84,0,2,699.85,0,699.85,0,699.85,699.85,0.05,0.27,0,0
2548,700.11,700.15,700.2,100,700.11,699.8,68,0,0,700.105,2,700.11,2,700.11,700.1,-0.35,-0.43,0,-0.14
2549,699.8,699.8,700.2,148,699.68,699.66,100,1,1,699.8,0,699.84,7,700.11,699.8,0,0,-0.4,0
2550,699.8,699.8,699.8,1348,699.68,699.66,300,1,1,699.8,1,699.8,0,699.8,699.8,0,0.01,0,0.03
2551,699.8,699.8,699.8,1048,699.69,699.69,500,0,0,699.8,5,699.68,2,699.8,699.68,0,0.01,0,0.01
2552,699.68,699.8,699.8,1048,699.7,699.7,500,0,2,699.68,0,699.685,2,699.69,699.68,0,0,0,0
2553,699.8,699.8,699.8,848,699.7,699.7,500,0,0,699.8,2,699.8,0,699.8,699.8,-0.1,-0.02,0,-0.04
2554,699.7,699.7,699.8,400,699.68,699.66,100,0,0,699.8,1,699.7,1,699.8,699.7,-0.02,-0.02,-0.1,0
2555,699.66,699.68,699.7,300,699.66,699.66,600,1,2,699.66,0,699.67,2,699.68,699.66,0,0,0,0
2556,699.68,699.68,699.7,100,699.66,699.66,600,1,1,699.68,2,699.68,0,699.68,699.68,0,0,0,0
2557,699.68,699.68,699.7,100,699.66,699.66,600,1,0,699.68,0,699.68,0,699.68,699.68,0,0,-0.02,0
2558,699.66,699.68,699.68,1500,699.66,699.66,596,1,2,699.68,1,699.66,1,699.68,699.66,0,0,0,0
2559,699.68,699.68,699.68,1300,699.66,699.66,596,1,1,699.68,2,699.68,0,699.68,699.68,0,0,0,0
2560,699.68,699.68,699.68,1200,699.66,699.66,696,1,0,699.68,1,699.68,0,699.68,699.68,0,0,0,-0.11
2561,699.66,699.68,699.68,700,699.66,699.55,396,1,2,699.68,4,699.66,2,699.68,699.66,0.02,0,0.12,0
2562,699.68,699.7,699.8,400,699.66,699.55,388,1,1,699.68,3,699.66,1,699.68,699.66,-0.02,0,-0.1,0
2563,699.68,699.68,699.7,400,699.66,699.55,388,1,1,699.68,0,699.68,0,699.68,699.68,0,0,0,0
2564,699.68,699.68,699.7,300,699.66,699.55,388,1,0,699.68,1,699.68,0,699.68,699.68,0,0,0,0
2565,699.66,699.68,699.7,300,699.66,699.55,384,1,2,699.66,0,699.66,1,699.66,699.66,0,0,0,0
2566,699.68,699.68,699.7,100,699.66,699.55,384,1,0,699.68,1,699.68,0,699.68,699.68,0,0,0,0
2567,699.66,699.68,699.7,300,699.66,699.55,284,1,1,699.66,0,699.66,1,699.66,699.66,0,0,-0.02,0
2568,699.66,699.68,699.68,1300,699.66,699.55,280,2,1,699.995,10,699.66,1,700.2,699.66,-0.02,-0.14,0,-0.05
2569,699.66,699.66,699.68,120,699.52,699.5,100,2,1,699.605,4,699.575,8,699.68,699.55,0,0,0,0
2570,699.66,699.66,699.68,20,699.52,699.5,200,2,2,699.66,1,699.66,0,699.66,699.66,0.54,0.36,0.52,0.18
2571,699.88,700.2,700.2,3156,699.88,699.68,76,0,0,699.68,3,699.88,3,699.88,699.66,0,0,0,0
